,rows,list
94,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3055450', 'estabelecimento_cnes': 'CBV', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
95,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3055450', 'estabelecimento_cnes': 'CBV', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
96,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3055450', 'estabelecimento_cnes': 'CBV', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
97,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3055450', 'estabelecimento_cnes': 'CBV', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
98,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3055450', 'estabelecimento_cnes': 'CBV', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
99,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '3055450', 'estabelecimento_cnes': 'CBV', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
100,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
101,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010456', 'estabelecimento_cnes': 'INSTITUTO HOSPITAL DE BASE DO DISTRITO FEDERAL', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
102,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
103,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
104,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
105,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
106,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
107,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
108,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
109,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
110,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
111,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
112,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
113,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
114,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
115,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
116,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
117,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
118,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
119,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
120,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
121,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
122,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
123,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010502', 'estabelecimento_cnes': 'HRS', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0418', 'subgrupo': 'Sub Grupo: 18 - Cirurgia em nefrologia', 'cod_procedimento': '0418010064', 'procedimento': 'Implante de Cateter Duplo Lumen p/hemodialise', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '041801'}"
124,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
125,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
126,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
127,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
128,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
129,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
130,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
131,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
132,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
133,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
134,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
135,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
136,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
137,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
138,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
139,300,"{'ano_mes': 201801, 'cod_estabelecimento_cnes': '0010499', 'estabelecimento_cnes': 'HRT HOSPITAL REGIONAL DE TAGUATINGA', 'complexidade': 'Alta complexidade', 'cod_grupo': '04', 'grupo': '04 - Procedimentos Cirúrgicos', 'cod_subgrupo': '0405', 'subgrupo': 'Sub Grupo: 05 - Cirurgia do aparelho da visão', 'cod_procedimento': '0405050372', 'procedimento': 'Facoemulsificacão c/ Implante de Lente Intra-ocular Dobravel', 'quantidade': 1, 'cod_carater_atendimento': '01', 'carater_atendimento': 'Eletivo', 'cod_form_organização': '040505'}"
